 ATOMNUMBER =           1
 NUMBER OF LM          49
 Alm<r^l> (K)l   m   
  0.000000000000000E+000           0           0
  -33.1297759286748                2           0
  -65.7928876689378                2           1
   72.0861687442009                2          -1
  -339.692646770881                2           2
   76.5930847817304                2          -2
  -61.0428586985625                4           0
  -2.10264198915246                4           1
 -0.295356531118070                4          -1
   35.3509823100011                4           2
  -5.70309739841090                4          -2
   28.7721728316865                4           3
   20.6153879504511                4          -3
  -28.9454860866662                4           4
 -0.442005406263080                4          -4
   4.25395071148959                6           0
   1.42262871874475                6           1
  -1.47235511806395                6          -1
  -7.40186856752931                6           2
   1.13305638392905                6          -2
   2.15826864251148                6           3
   2.04733568052130                6          -3
  -3.55001790421523                6           4
 -0.128369177741923                6          -4
  -10.1004199301007                6           5
   11.1772658238187                6          -5
  -9.82182304457424                6           6
   3.12887304374123                6          -6
 ATOMNUMBER =           2
 NUMBER OF LM          49
 Alm<r^l> (K)l   m   
  0.000000000000000E+000           0           0
   34.9825217832347                2           0
  -109.235612362473                2           1
   115.459295918206                2          -1
  -319.473103743981                2           2
   79.8750695403106                2          -2
  -32.9110526586233                4           0
  -8.27048818848532                4           1
   6.02564314024826                4          -1
   25.0000576246788                4           2
  -2.48086364833545                4          -2
   21.2495582147919                4           3
   17.4679620722132                4          -3
  -44.1724771088816                4           4
 -0.253618451819606                4          -4
   6.14360403758272                6           0
   1.35532422188053                6           1
  -1.44168088914278                6          -1
  -7.54106023480343                6           2
   1.35539292114004                6          -2
   2.10393590480859                6           3
   2.04230103854450                6          -3
  -5.26488357519327                6           4
 -0.109488893041875                6          -4
  -10.2817840050020                6           5
   11.6097898110520                6          -5
  -9.80982426148966                6           6
   3.28068290257676                6          -6
