 ATOMNUMBER =           1
 NUMBER OF LM          49
 Alm<r^l> (K)l   m   
  0.000000000000000E+000           0           0
  -154.855150237723                2           0
  0.322610925899112                2           1
  5.472855170605490E-002           2          -1
  -100.226095342985                2           2
  -24.3748532960037                2          -2
  -54.5133253369577                4           0
 -8.405751381569000E-002           4           1
  2.585099072661156E-002           4          -1
   172.287866793077                4           2
  0.712434034165022                4          -2
 -6.691975326436277E-002           4           3
 -0.231301780693622                4          -3
  -91.1503926339816                4           4
 -0.106449577932850                4          -4
   5.16928531323348                6           0
 -2.274494437727934E-003           6           1
 -3.734369773926700E-003           6          -1
   4.54370728427959                6           2
  0.201208412782148                6          -2
 -7.790136253181012E-004           6           3
 -1.197736378574714E-003           6          -3
  -10.6393884368943                6           4
 -0.216431540227669                6          -4
 -1.045512668931997E-002           6           5
  2.241877631184095E-002           6          -5
  -9.90684648881966                6           6
 -1.853512018074167E-002           6          -6
 ATOMNUMBER =           2
 NUMBER OF LM          49
 Alm<r^l> (K)l   m   
  0.000000000000000E+000           0           0
  -88.8477578862473                2           0
 -0.809765670262673                2           1
  0.828553449177089                2          -1
  -49.1988478577131                2           2
  -1.90847668015037                2          -2
  -51.4646445609437                4           0
 -6.514733760501036E-003           4           1
 -0.138001096461611                4          -1
   14.6058783889513                4           2
  0.769157927754478                4          -2
 -0.480947759961735                4           3
 -0.127472416660863                4          -3
  -10.3517235578747                4           4
  2.037499801607738E-002           4          -4
   3.47945266556835                6           0
 -1.218077317160865E-004           6           1
 -5.710274958862033E-003           6          -1
 -0.245773117432212                6           2
 -0.100040508462988                6          -2
 -2.673582835611516E-003           6           3
 -4.176384578745330E-005           6          -3
  -5.16493073821341                6           4
 -7.881794721533388E-002           6          -4
  1.471388761589983E-003           6           5
  1.710574869056638E-002           6          -5
  0.237439222485641                6           6
 -7.770828102892020E-002           6          -6
