 ATOMNUMBER =           1
 NUMBER OF LM          49
 Alm<r^l> (K)l   m   
  9.747741235515954E-005 K          -6           5
   225.120889013673      K           6           6
 -2.489405067593785E-002 K          -6           6
 ATOMNUMBER =           7
 NUMBER OF LM          49
 Alm<r^l> (K)l   m   
  0.000000000000000E+000 K           0           0
  -34.1443053426881      K           2           0
   6.56560933793148      K           2           1
 -0.151506752105115      K          -2           1
   7.57087643887578      K           2           2
   3.31462629869554      K          -2           2
  -39.2724839958409      K           4           0
  0.214907254114406      K           4           1
   2.71148923999597      K          -4           1
  0.209737260486269      K           4           2
   1.35642044131110      K          -4           2
   6.69783957489919      K           4           3
   4.92142997760885      K          -4           3
   1.79101727550496      K           4           4
  -1.62456384006360      K          -4           4
   9.94840340733022      K           6           0
  6.232382197342726E-003 K           6           1
 -8.335278511167935E-002 K          -6           1
  2.498288104849442E-002 K           6           2
 -4.378469474445490E-002 K          -6           2
 -5.918672722506423E-003 K           6           3
 -9.702849297292186E-002 K          -6           3
  0.218205282497677      K           6           4
  4.956263547485034E-003 K          -6           4
 -3.840625002674020E-002 K           6           5
 -6.059943607060666E-002 K          -6           5
   225.220369125427      K           6           6
  2.165129707332011E-002 K          -6           6
 ATOMNUMBER =           8
 NUMBER OF LM          49
 Alm<r^l> (K)l   m   
  0.000000000000000E+000 K           0           0
  -34.1457658627515      K           2           0
  -6.56720042949078      K           2           1
  0.150107085329042      K          -2           1
   7.57427044244960      K           2           2
   3.31538089851207      K          -2           2
  -39.2730694775301      K           4           0
 -0.214460945046946      K           4           1
  -2.70966687595414      K          -4           1
  0.208454980561953      K           4           2
   1.35215473391476      K          -4           2
  -6.69754849061503      K           4           3
  -4.92945033604671      K          -4           3
   1.79116834617982      K           4           4
  -1.62827436065917      K          -4           4
   9.94839993768603      K           6           0
 -6.290553192109378E-003 K           6           1
  8.337099738445232E-002 K          -6           1
  2.499172901668496E-002 K           6           2
 -4.378089324093692E-002 K          -6           2
  5.778668760924487E-003 K           6           3
  9.708073282572503E-002 K          -6           3
  0.218258504609522      K           6           4
  4.964599410277211E-003 K          -6           4
  3.859379460179893E-002 K           6           5
  6.083561181919723E-002 K          -6           5
   225.220432453895      K           6           6
  2.161869793962439E-002 K          -6           6
 ATOMNUMBER =           9
 NUMBER OF LM          49
 Alm<r^l> (K)l   m   
  0.000000000000000E+000 K           0           0
  -34.1393283663268      K           2           0
  -6.56083848450927      K           2           1
  0.150953544935392      K          -2           1
   7.58622590418036      K           2           2
   3.30560678422392      K          -2           2
  -39.2726822048548      K           4           0
 -0.211283108426275      K           4           1
  -2.71989077823135      K          -4           1
  0.208216901380675      K           4           2
   1.35540199561150      K          -4           2
  -6.69370071803565      K           4           3
  -4.92147616337429      K          -4           3
   1.79031782259403      K           4           4
  -1.62936872991031      K          -4           4
   9.94839906146032      K           6           0
 -6.274522758752522E-003 K           6           1
  8.345183554261136E-002 K          -6           1
  2.500776327693094E-002 K           6           2
 -4.388040713081805E-002 K          -6           2
  6.129444237154768E-003 K           6           3
  9.699274719139872E-002 K          -6           3
  0.218321088261795      K           6           4
  4.942236883993682E-003 K          -6           4
  3.893298684633183E-002 K           6           5
  5.981604958262401E-002 K          -6           5
   225.220466427677      K           6           6
  2.160103051640874E-002 K          -6           6
 ATOMNUMBER =          10
 NUMBER OF LM          49
 Alm<r^l> (K)l   m   
  0.000000000000000E+000 K           0           0
  -34.1415741794737      K           2           0
   6.56151937090658      K           2           1
 -0.153887375067595      K          -2           1
   7.58630269432191      K           2           2
   3.30402692516792      K          -2           2
  -39.2731636420181      K           4           0
  0.211878198844325      K           4           1
   2.71997076353271      K          -4           1
  0.206486504451204      K           4           2
   1.35051933992880      K          -4           2
   6.69415196578809      K           4           3
   4.92646879903777      K          -4           3
   1.79012223408983      K           4           4
  -1.63109369835343      K          -4           4
   9.94838630562528      K           6           0
