 ATOMNUMBER =           1
 NUMBER OF LM          49
 Alm<r^l> (K)l   m   
  0.000000000000000E+000           0           0
  -120.308589806194                2           0
  -93.9418640225837                2           1
   135.397328991416                2          -1
  -131.433708808241                2           2
   113.345816321556                2          -2
  -20.5621308943079                4           0
  -3.06404139576041                4           1
   1.48034870714416                4          -1
   167.760802226592                4           2
  -6.08627874673425                4          -2
   35.1410188114476                4           3
   18.5146476080543                4          -3
  -56.2693989362349                4           4
  -3.96576893500765                4          -4
   7.18634431550969                6           0
   1.43905128647826                6           1
  -1.51412892059402                6          -1
   2.48626452646687                6           2
  0.814284416399195                6          -2
   2.19230287214489                6           3
   2.06550006873778                6          -3
  -16.3476679384483                6           4
 -0.132084784967854                6          -4
  -10.9215611392906                6           5
   10.6609053093685                6          -5
  -9.60567000208883                6           6
   3.34909565627260                6          -6
 ATOMNUMBER =           2
 NUMBER OF LM          49
 Alm<r^l> (K)l   m   
  0.000000000000000E+000           0           0
  -72.9722018891527                2           0
  -114.218151071611                2           1
   90.4950239946928                2          -1
  -16.9354714277321                2           2
   77.5381421819206                2          -2
  -22.2442882513169                4           0
  -7.36998289074299                4           1
   4.82264465566557                4          -1
  -20.9760428939073                4           2
  -5.02636236266236                4          -2
   21.9792578947058                4           3
   13.2404781427169                4          -3
   34.3256176653180                4           4
  0.807650348309869                4          -4
   5.70007285239344                6           0
   1.44903093207880                6           1
  -1.47316842837036                6          -1
  -2.72554427224580                6           2
   1.32553104519774                6          -2
   2.10041213330830                6           3
   2.20536940094533                6          -3
  -10.3935759310546                6           4
  3.820505316467364E-002           6          -4
  -10.4922812746158                6           5
   10.7052831822254                6          -5
  0.893536705296487                6           6
   3.14208722330931                6          -6
