 ATOMNUMBER =           1
 NUMBER OF LM          49
 Alm<r^l> (K)l   m   
  0.000000000000000E+000           0           0
   20.4531607817742                2           0
  -102.001824029504                2           1
   110.641855275130                2          -1
  -308.019960034356                2           2
   77.8963056501907                2          -2
  -32.0854360449739                4           0
  -6.90602754927352                4           1
   4.45291978764933                4          -1
   23.8685744855316                4           2
  -4.14551532251046                4          -2
   26.0923026426664                4           3
   18.9110833276959                4          -3
  -45.0501943133872                4           4
 -0.938050738071781                4          -4
   6.21591917347554                6           0
   1.37577974469345                6           1
  -1.41447882755498                6          -1
  -7.40402298226782                6           2
   1.22078330474251                6          -2
   2.10426154161792                6           3
   2.02599931921133                6          -3
  -4.95175576443486                6           4
 -0.117652731404327                6          -4
  -10.2197325765342                6           5
   11.4709650163858                6          -5
  -9.56154039356776                6           6
   3.20718477869424                6          -6
 ATOMNUMBER =           2
 NUMBER OF LM          49
 Alm<r^l> (K)l   m   
  0.000000000000000E+000           0           0
   20.4546777882463                2           0
  -102.008505629879                2           1
   110.652851678113                2          -1
  -308.008753239079                2           2
   77.8941822990448                2          -2
  -32.0852967004376                4           0
  -6.90433663312540                4           1
   4.45209004357980                4          -1
   23.8678752014455                4           2
  -4.14815106958674                4          -2
   26.0901565474622                4           3
   18.9076631540925                4          -3
  -45.0507682407479                4           4
 -0.936288818090007                4          -4
   6.21591516798008                6           0
   1.37575216875516                6           1
  -1.41447539031287                6          -1
  -7.40397875619537                6           2
   1.22080481555904                6          -2
   2.10429546241095                6           3
   2.02588352665847                6          -3
  -4.95171000744303                6           4
 -0.117543365855949                6          -4
  -10.2198458880128                6           5
   11.4709579278323                6          -5
  -9.56160216940679                6           6
   3.20715650211672                6          -6
