 ATOMNUMBER =           1
 NUMBER OF LM          49
 Alm<r^l> (K)l   m   
  0.000000000000000E+000           0           0
  -21.4186657139251                2           0
  -70.3804858139158                2           1
   76.1897938675361                2          -1
  -347.547793499782                2           2
   84.7706712030801                2          -2
  -60.6764391307989                4           0
  -3.40065417408942                4           1
   1.61050867314842                4          -1
   37.2514315017867                4           2
  -4.11113165579093                4          -2
   23.2151584130816                4           3
   19.4490038702091                4          -3
  -30.5543357570697                4           4
  -1.42093437555677                4          -4
   4.08452170481946                6           0
   1.36063754576639                6           1
  -1.47208940703134                6          -1
  -7.46181520116627                6           2
   1.31328928465639                6          -2
   2.11998631911281                6           3
   2.00388777669564                6          -3
  -2.06379461766268                6           4
 -0.142748323691902                6          -4
  -10.1532592410328                6           5
   11.3039364731838                6          -5
  -9.89348509324560                6           6
   3.21036954245292                6          -6
 ATOMNUMBER =           2
 NUMBER OF LM          49
 Alm<r^l> (K)l   m   
  0.000000000000000E+000           0           0
  -21.4186571387737                2           0
  -70.3819547546864                2           1
   76.1846037094638                2          -1
  -347.517511352631                2           2
   84.7702018075868                2          -2
  -60.6765965272327                4           0
  -3.40090494362876                4           1
   1.61117302479281                4          -1
   37.2505113111129                4           2
  -4.11173250510154                4          -2
   23.2131953878560                4           3
   19.4523391333078                4          -3
  -30.5561885742512                4           4
  -1.42389575919567                4          -4
   4.08453434211565                6           0
   1.36058358063128                6           1
  -1.47206143321681                6          -1
  -7.46169936516494                6           2
   1.31326140413240                6          -2
   2.11993338133590                6           3
   2.00395845235301                6          -3
  -2.06382762464040                6           4
 -0.142813815575509                6          -4
  -10.1537870650615                6           5
   11.3043897444249                6          -5
  -9.89338049943770                6           6
   3.21034412368472                6          -6
