 ATOMNUMBER =           1
 NUMBER OF LM          49
 Alm<r^l> (K)l   m   
 -0.173559973838708      K          -4           3
  -116.763562533218      K           4           4
  2.022955684595820E-003 K          -4           4
  0.000000000000000E+000 K           5           0
  0.000000000000000E+000 K           5           1
  0.000000000000000E+000 K          -5           1
  0.000000000000000E+000 K           5           2
  0.000000000000000E+000 K          -5           2
  0.000000000000000E+000 K           5           3
  0.000000000000000E+000 K          -5           3
  0.000000000000000E+000 K           5           4
  0.000000000000000E+000 K          -5           4
  0.000000000000000E+000 K           5           5
  0.000000000000000E+000 K          -5           5
  -1.67715891353271      K           6           0
  2.299097277742430E-004 K           6           1
  3.353729110134647E-004 K          -6           1
 -5.293958822586294E-005 K           6           2
   3.56246158244746      K          -6           2
  1.312587075554553E-003 K           6           3
 -1.361863475450090E-003 K          -6           3
  -13.6280244881132      K           6           4
  2.755773084824493E-004 K          -6           4
 -5.212542186868054E-003 K           6           5
 -4.497059962083716E-003 K          -6           5
  7.946197114126332E-005 K           6           6
  -4.76232267546778      K          -6           6
 ATOMNUMBER =           5
 NUMBER OF LM          49
 Alm<r^l> (K)l   m   
  0.000000000000000E+000 K           0           0
  0.000000000000000E+000 K           1           0
  0.000000000000000E+000 K           1           1
  0.000000000000000E+000 K          -1           1
   374.666615590098      K           2           0
 -0.147856846466968      K           2           1
 -0.164576671451855      K          -2           1
 -8.898215299881591E-003 K           2           2
   65.6184491479004      K          -2           2
  0.000000000000000E+000 K           3           0
  0.000000000000000E+000 K           3           1
  0.000000000000000E+000 K          -3           1
  0.000000000000000E+000 K           3           2
  0.000000000000000E+000 K          -3           2
  0.000000000000000E+000 K           3           3
  0.000000000000000E+000 K          -3           3
  -40.2021335727815      K           4           0
 -3.485728006902356E-002 K           4           1
 -2.186686731498422E-002 K          -4           1
 -1.984309001236810E-003 K           4           2
  -44.9135901480041      K          -4           2
 -0.241729193494447      K           4           3
  0.244509697513269      K          -4           3
   55.4306652815933      K           4           4
  2.221834540835171E-003 K          -4           4
  0.000000000000000E+000 K           5           0
  0.000000000000000E+000 K           5           1
  0.000000000000000E+000 K          -5           1
  0.000000000000000E+000 K           5           2
  0.000000000000000E+000 K          -5           2
  0.000000000000000E+000 K           5           3
  0.000000000000000E+000 K          -5           3
  0.000000000000000E+000 K           5           4
  0.000000000000000E+000 K          -5           4
  0.000000000000000E+000 K           5           5
  0.000000000000000E+000 K          -5           5
  -1.38190882738582      K           6           0
  5.819507549359917E-004 K           6           1
  3.766479286734229E-004 K          -6           1
  8.728886912158181E-005 K           6           2
   2.47538606276860      K          -6           2
  1.287122556143962E-003 K           6           3
 -1.288574368145853E-003 K          -6           3
  -9.78952073149718      K           6           4
  3.240765781822315E-004 K          -6           4
  4.264023880046088E-004 K           6           5
  8.695075994028595E-004 K          -6           5
  7.147472708213846E-005 K           6           6
  0.114909431828826      K          -6           6
 ATOMNUMBER =           6
 NUMBER OF LM          49
 Alm<r^l> (K)l   m   
  0.000000000000000E+000 K           0           0
  0.000000000000000E+000 K           1           0
  0.000000000000000E+000 K           1           1
  0.000000000000000E+000 K          -1           1
   374.665414464807      K           2           0
 -0.162657225552278      K           2           1
 -0.171429957930934      K          -2           1
  2.530187232927365E-002 K           2           2
   65.6187943592520      K          -2           2
  0.000000000000000E+000 K           3           0
  0.000000000000000E+000 K           3           1
  0.000000000000000E+000 K          -3           1
  0.000000000000000E+000 K           3           2
  0.000000000000000E+000 K          -3           2
  0.000000000000000E+000 K           3           3
  0.000000000000000E+000 K          -3           3
  -40.2024834340402      K           4           0
 -2.880913060952979E-002 K           4           1
 -2.679157871811216E-002 K          -4           1
  5.358818233023315E-003 K           4           2
  -44.9134725779720      K          -4           2
 -0.248669143684530      K           4           3
  0.259036075884155      K          -4           3
   55.4306071107222      K           4           4
 -2.017205382306203E-003 K          -4           4
  0.000000000000000E+000 K           5           0
  0.000000000000000E+000 K           5           1
  0.000000000000000E+000 K          -5           1
  0.000000000000000E+000 K           5           2
  0.000000000000000E+000 K          -5           2
  0.000000000000000E+000 K           5           3
  0.000000000000000E+000 K          -5           3
  0.000000000000000E+000 K           5           4
  0.000000000000000E+000 K          -5           4
  0.000000000000000E+000 K           5           5
  0.000000000000000E+000 K          -5           5
  -1.38190710696541      K           6           0
  4.171904349505853E-004 K           6           1
  4.914457248851178E-004 K          -6           1
 -1.979446270935644E-004 K           6           2
   2.47537518178770      K          -6           2
  1.186853696219741E-003 K           6           3
 -1.280946944618796E-003 K          -6           3
  -9.78953234384513      K           6           4
 -1.620432108135630E-004 K          -6           4
  8.327787957423248E-004 K           6           5
  3.352033273478778E-004 K          -6           5
 -2.683440169050761E-005 K           6           6
  0.114904973902211      K          -6           6
 ATOMNUMBER =           7
 NUMBER OF LM          49
 Alm<r^l> (K)l   m   
  0.000000000000000E+000 K           0           0
  0.000000000000000E+000 K           1           0
  0.000000000000000E+000 K           1           1
  0.000000000000000E+000 K          -1           1
   373.700372286341      K           2           0
 -0.269849387680900      K           2           1
 -0.268828614267185      K          -2           1
 -9.345332404975057E-003 K           2           2
  -64.9162355062853      K          -2           2
  0.000000000000000E+000 K           3           0
  0.000000000000000E+000 K           3           1
  0.000000000000000E+000 K          -3           1
  0.000000000000000E+000 K           3           2
  0.000000000000000E+000 K          -3           2
  0.000000000000000E+000 K           3           3
  0.000000000000000E+000 K          -3           3
  -40.1163274539736      K           4           0
