 ATOMNUMBER =           1
 NUMBER OF LM          49
 Alm<r^l> (K)l   m   
 -5.740393110286289E-002 K          -4           1
  4.919242977288883E-003 K           4           2
  -37.4847002857788      K          -4           2
  3.173710653841710E-002 K           4           3
 -4.208380476491355E-002 K          -4           3
   44.9714244213558      K           4           4
 -1.382510703318457E-003 K          -4           4
  0.000000000000000E+000 K           5           0
  0.000000000000000E+000 K           5           1
  0.000000000000000E+000 K          -5           1
  0.000000000000000E+000 K           5           2
  0.000000000000000E+000 K          -5           2
  0.000000000000000E+000 K           5           3
  0.000000000000000E+000 K          -5           3
  0.000000000000000E+000 K           5           4
  0.000000000000000E+000 K          -5           4
  0.000000000000000E+000 K           5           5
  0.000000000000000E+000 K          -5           5
  -1.08450176381064      K           6           0
  1.031014378236074E-003 K           6           1
  9.229891923189424E-004 K          -6           1
 -1.185004693663099E-004 K           6           2
   1.88054669616280      K          -6           2
  2.086046625517281E-006 K           6           3
  3.665653241215481E-005 K          -6           3
  -7.55580629097347      K           6           4
 -2.062180030413385E-004 K          -6           4
 -7.127364969020566E-003 K           6           5
 -6.459535635488854E-003 K          -6           5
 -3.549330022273609E-006 K           6           6
  0.434095520368114      K          -6           6
 ATOMNUMBER =           7
 NUMBER OF LM          49
 Alm<r^l> (K)l   m   
  0.000000000000000E+000 K           0           0
  0.000000000000000E+000 K           1           0
  0.000000000000000E+000 K           1           1
  0.000000000000000E+000 K          -1           1
   344.264857681045      K           2           0
 -0.320938642508687      K           2           1
 -0.322368293736383      K          -2           1
 -4.431176767553731E-003 K           2           2
  -23.8050940546353      K          -2           2
  0.000000000000000E+000 K           3           0
  0.000000000000000E+000 K           3           1
  0.000000000000000E+000 K          -3           1
  0.000000000000000E+000 K           3           2
  0.000000000000000E+000 K          -3           2
  0.000000000000000E+000 K           3           3
  0.000000000000000E+000 K          -3           3
  -35.8395382474856      K           4           0
  1.723133665797716E-002 K           4           1
  1.737459831394008E-002 K          -4           1
 -1.338335333754710E-003 K           4           2
   37.3648552898635      K          -4           2
  0.104668631831124      K           4           3
 -0.104802828111623      K          -4           3
   44.9242776345497      K           4           4
 -1.162611643194784E-005 K          -4           4
  0.000000000000000E+000 K           5           0
  0.000000000000000E+000 K           5           1
  0.000000000000000E+000 K          -5           1
  0.000000000000000E+000 K           5           2
  0.000000000000000E+000 K          -5           2
  0.000000000000000E+000 K           5           3
  0.000000000000000E+000 K          -5           3
  0.000000000000000E+000 K           5           4
  0.000000000000000E+000 K          -5           4
  0.000000000000000E+000 K           5           5
  0.000000000000000E+000 K          -5           5
  -1.08476738275409      K           6           0
  1.869147680049417E-003 K           6           1
  1.865520639982846E-003 K          -6           1
  3.830421231155513E-006 K           6           2
  -1.88010175075787      K          -6           2
 -2.035218566637172E-004 K           6           3
  2.129163151953274E-004 K          -6           3
  -7.55214871410662      K           6           4
  3.910385898038586E-006 K          -6           4
 -4.839847887803248E-003 K           6           5
 -4.798583734613529E-003 K          -6           5
  1.581549610286951E-006 K           6           6
 -0.433309480006863      K          -6           6
 ATOMNUMBER =           8
 NUMBER OF LM          49
 Alm<r^l> (K)l   m   
  0.000000000000000E+000 K           0           0
  0.000000000000000E+000 K           1           0
  0.000000000000000E+000 K           1           1
  0.000000000000000E+000 K          -1           1
   344.258931364090      K           2           0
 -0.310001888037016      K           2           1
 -0.312491478703731      K          -2           1
 -4.669877841440287E-003 K           2           2
  -23.8093062554862      K          -2           2
  0.000000000000000E+000 K           3           0
  0.000000000000000E+000 K           3           1
