 ATOMNUMBER =           1
 NUMBER OF LM          49
 Alm<r^l> (K)l   m   
  0.000000000000000E+000 K           5           0
  0.000000000000000E+000 K           5           1
  0.000000000000000E+000 K          -5           1
  0.000000000000000E+000 K           5           2
  0.000000000000000E+000 K          -5           2
  0.000000000000000E+000 K           5           3
  0.000000000000000E+000 K          -5           3
  0.000000000000000E+000 K           5           4
  0.000000000000000E+000 K          -5           4
  0.000000000000000E+000 K           5           5
  0.000000000000000E+000 K          -5           5
  -2.07732592010298      K           6           0
  1.506087737768305E-003 K           6           1
  1.619863007126811E-003 K          -6           1
 -2.027239420723719E-004 K           6           2
   2.90719889862836      K          -6           2
  5.605633286287255E-003 K           6           3
 -5.631747250751277E-003 K          -6           3
  -21.3239434047529      K           6           4
 -4.284418481137931E-004 K          -6           4
 -1.494586617397184E-002 K           6           5
 -1.501213379970649E-002 K          -6           5
 -1.356817533551436E-004 K           6           6
  -7.20655573782269      K          -6           6
 ATOMNUMBER =           7
 NUMBER OF LM          49
 Alm<r^l> (K)l   m   
  0.000000000000000E+000 K           0           0
  0.000000000000000E+000 K           1           0
  0.000000000000000E+000 K           1           1
  0.000000000000000E+000 K          -1           1
   493.004715503262      K           2           0
 -0.297335691322641      K           2           1
 -0.299558994587986      K          -2           1
  1.448057783481521E-002 K           2           2
  -317.360607177797      K          -2           2
  0.000000000000000E+000 K           3           0
  0.000000000000000E+000 K           3           1
  0.000000000000000E+000 K          -3           1
  0.000000000000000E+000 K           3           2
  0.000000000000000E+000 K          -3           2
  0.000000000000000E+000 K           3           3
  0.000000000000000E+000 K          -3           3
  -60.6050886134778      K           4           0
  3.045947581521788E-002 K           4           1
  3.121872545464020E-002 K          -4           1
  2.387536068565899E-003 K           4           2
   81.2219911342418      K          -4           2
  0.297466050496935      K           4           3
 -0.299199395475302      K          -4           3
   115.490868865850      K           4           4
 -1.324874386315875E-004 K          -4           4
  0.000000000000000E+000 K           5           0
  0.000000000000000E+000 K           5           1
  0.000000000000000E+000 K          -5           1
  0.000000000000000E+000 K           5           2
  0.000000000000000E+000 K          -5           2
  0.000000000000000E+000 K           5           3
  0.000000000000000E+000 K          -5           3
  0.000000000000000E+000 K           5           4
  0.000000000000000E+000 K          -5           4
  0.000000000000000E+000 K           5           5
  0.000000000000000E+000 K          -5           5
  -2.07971128369594      K           6           0
  3.661833815765859E-003 K           6           1
  3.676090323366407E-003 K          -6           1
 -2.077344526364218E-005 K           6           2
  -2.87462375712499      K          -6           2
  7.542279015925856E-004 K           6           3
 -7.529509662868754E-004 K          -6           3
  -21.3175025943249      K           6           4
 -4.205410857775983E-005 K          -6           4
 -9.233476677682205E-003 K           6           5
 -9.418318807136885E-003 K          -6           5
  2.042736179656807E-005 K           6           6
   7.20109133590224      K          -6           6
 ATOMNUMBER =           8
 NUMBER OF LM          49
 Alm<r^l> (K)l   m   
  0.000000000000000E+000 K           0           0
  0.000000000000000E+000 K           1           0
  0.000000000000000E+000 K           1           1
  0.000000000000000E+000 K          -1           1
   493.008439579367      K           2           0
