 ATOMNUMBER =           1
 NUMBER OF LM          49
 Alm<r^l> (K)l   m   
   66.5920308610872      K           6           6
  1.243066592734997E-007 K          -6           6
 ATOMNUMBER =           7
 NUMBER OF LM          49
 Alm<r^l> (K)l   m   
  0.000000000000000E+000 K           0           0
  -30.8166386502288      K           2           0
 -1.023788015768306E-003 K           2           1
 -4.509939302275284E-004 K          -2           1
 -0.743302948488518      K           2           2
  -1.28736904192028      K          -2           2
  -14.1641438545733      K           4           0
 -2.029996101021860E-006 K           4           1
  1.824082441728838E-006 K          -4           1
 -0.265326903116774      K           4           2
 -0.459551286157191      K          -4           2
 -2.995659110127547E-005 K           4           3
 -6.212160684644144E-007 K          -4           3
  0.261075869931647      K           4           4
 -0.451457864897205      K          -4           4
  -3.19534606255039      K           6           0
  3.654465676562703E-007 K           6           1
 -1.148511358923733E-007 K          -6           1
  1.769313140628549E-003 K           6           2
  3.062817431366687E-003 K          -6           2
 -2.724010094558077E-007 K           6           3
  1.300279289964214E-008 K          -6           3
 -2.951062379219918E-002 K           6           4
  5.109039919741121E-002 K          -6           4
 -1.719632834188949E-007 K           6           5
 -4.016224680351063E-007 K          -6           5
   69.9380256980074      K           6           6
  1.210420747291672E-007 K          -6           6
