 ATOMNUMBER =           1
 NUMBER OF LM          49
 Alm<r^l> (K)l   m   
  0.000000000000000E+000           0           0
  -180.925662983018                2           0
  -67.0638025481444                2           1
   94.7626632620283                2          -1
  -109.455168866311                2           2
   104.981952468260                2          -2
  -52.2120053230494                4           0
  0.609369750404450                4           1
  -1.99638015924390                4          -1
   165.946401714036                4           2
  -7.56389735157756                4          -2
   33.8208455847949                4           3
   21.8036142844624                4          -3
  -42.9040754330350                4           4
  -4.21409084932310                4          -4
   5.41558306992572                6           0
   1.50300813119245                6           1
  -1.54281473549818                6          -1
   2.61275545914077                6           2
  0.712020757960030                6          -2
   2.23239179897669                6           3
   2.18276887431756                6          -3
  -13.2177897618413                6           4
 -0.166796462466529                6          -4
  -10.6551161250316                6           5
   10.4505742982336                6          -5
  -9.44722452018135                6           6
   3.26249872171892                6          -6
 ATOMNUMBER =           2
 NUMBER OF LM          49
 Alm<r^l> (K)l   m   
  0.000000000000000E+000           0           0
  -69.7603586662409                2           0
  -124.382430471559                2           1
   95.0770942883698                2          -1
  -8.53244114337352                2           2
   82.5334338107002                2          -2
  -23.0341032091651                4           0
  -9.28557026006174                4           1
   6.68100335254715                4          -1
  -18.3728065041668                4           2
  -2.43344270908847                4          -2
   15.9469841683372                4           3
   11.9989203115654                4          -3
   34.5116102819844                4           4
  0.551218923389001                4          -4
   5.39075481490173                6           0
   1.41617118780109                6           1
  -1.45029394761390                6          -1
  -2.66969364352464                6           2
   1.40345702878139                6          -2
   2.10562683483125                6           3
   2.19748169163212                6          -3
  -8.73531489450648                6           4
  4.374186729867521E-002           6          -4
  -10.5181697669938                6           5
   10.7653448226277                6          -5
  0.889839157468930                6           6
   3.13734995317555                6          -6
