 ATOMNUMBER =           1
 NUMBER OF LM          49
 Alm<r^l> (K)l   m   
  0.000000000000000E+000           0           0
  -124.243699471905                2           0
  -92.4764487458298                2           1
   133.180463133506                2          -1
  -138.140184246800                2           2
   113.449969055261                2          -2
  -21.0877575127762                4           0
  -3.67162347288972                4           1
   2.07656785860326                4          -1
   161.545453551924                4           2
  -6.26511377815177                4          -2
   35.4962907771662                4           3
   18.9923698591457                4          -3
  -55.9445900996469                4           4
  -3.73861716762385                4          -4
   6.88812020570655                6           0
   1.40191760609362                6           1
  -1.47909725918071                6          -1
   2.27590713922424                6           2
  0.854335215764290                6          -2
   2.16269547219756                6           3
   2.02729543278641                6          -3
  -14.1982655110175                6           4
 -0.149953269418964                6          -4
  -10.8889855472741                6           5
   10.6832135799423                6          -5
  -9.47563996280022                6           6
   3.36090749899484                6          -6
 ATOMNUMBER =           2
 NUMBER OF LM          49
 Alm<r^l> (K)l   m   
  0.000000000000000E+000           0           0
  -80.8244001997568                2           0
  -112.853141099980                2           1
   90.0770136927440                2          -1
  -13.9655969767381                2           2
   76.9238108764582                2          -2
  -22.4296330465565                4           0
  -7.77067245362079                4           1
   5.17933767558077                4          -1
  -20.5506838926084                4           2
  -5.24394367063286                4          -2
   21.8793645370526                4           3
   12.7904752438737                4          -3
   33.1573336483892                4           4
  0.640562096280145                4          -4
   5.44472561240958                6           0
   1.41094966349731                6           1
  -1.43728229149846                6          -1
  -2.65241869729796                6           2
   1.33808989134968                6          -2
   2.07475899688426                6           3
   2.15194806509908                6          -3
  -8.45921696960245                6           4
  3.729298509440691E-002           6          -4
  -10.5041933765349                6           5
   10.6893871840371                6          -5
  0.962416282456753                6           6
   3.13362432097484                6          -6
