 ATOMNUMBER =           1
 NUMBER OF LM          49
 Alm<r^l> (K)l   m   
  0.000000000000000E+000           0           0
  -169.210085680442                2           0
  -72.0688722945512                2           1
   99.1020499979066                2          -1
  -125.557080599292                2           2
   100.020195884070                2          -2
  -52.4588225223015                4           0
 -0.810556893966451                4           1
 -0.838910332843904                4          -1
   168.826160762057                4           2
  -5.07024019906148                4          -2
   30.1835199660293                4           3
   22.0779724934272                4          -3
  -47.4839087592804                4           4
  -1.83376457531182                4          -4
   5.39161118708000                6           0
   1.46867583273901                6           1
  -1.55853626304636                6          -1
   2.51940303175321                6           2
  0.851256569765552                6          -2
   2.27527191078796                6           3
   2.21596336776772                6          -3
  -13.6137294107533                6           4
 -0.148432351002272                6          -4
  -10.7625619634687                6           5
   10.5281004015636                6          -5
  -9.75253043448743                6           6
   3.29135913933890                6          -6
 ATOMNUMBER =           2
 NUMBER OF LM          49
 Alm<r^l> (K)l   m   
  0.000000000000000E+000           0           0
  -113.087454193924                2           0
  -86.0267652955415                2           1
   61.1782749037540                2          -1
  -25.7726111996279                2           2
   80.3452945906383                2          -2
  -49.2516082790096                4           0
  -4.23678945798013                4           1
   2.59547085765856                4          -1
  -4.70957167010286                4           2
  -4.66423677116849                4          -2
   19.2439182821475                4           3
   13.2217413021989                4          -3
   48.5652193967028                4           4
   1.11613286597926                4          -4
   3.63528629897594                6           0
   1.46632734563154                6           1
  -1.49889143131345                6          -1
  -2.52650815197587                6           2
   1.33184578492621                6          -2
   2.15708768148082                6           3
   2.26078839654683                6          -3
  -7.33798450000148                6           4
  2.357692167670768E-002           6          -4
  -10.4271848309952                6           5
   10.4841248871784                6          -5
  0.840514354436552                6           6
   3.09742676304553                6          -6
