 ATOMNUMBER =           1
 NUMBER OF LM          49
 Alm<r^l> (K)l   m   
  -57.8867391287553      K          -4           2
  0.110615892036879      K           4           3
 -0.107194905065458      K          -4           3
  -111.872583353202      K           4           4
  3.355076100286036E-003 K          -4           4
  0.000000000000000E+000 K           5           0
  0.000000000000000E+000 K           5           1
  0.000000000000000E+000 K          -5           1
  0.000000000000000E+000 K           5           2
  0.000000000000000E+000 K          -5           2
  0.000000000000000E+000 K           5           3
  0.000000000000000E+000 K          -5           3
  0.000000000000000E+000 K           5           4
  0.000000000000000E+000 K          -5           4
  0.000000000000000E+000 K           5           5
  0.000000000000000E+000 K          -5           5
  -1.47200800368040      K           6           0
  3.538709460564804E-004 K           6           1
  3.744884845705599E-004 K          -6           1
  8.768583948947376E-005 K           6           2
   2.98516146953293      K          -6           2
  1.005693582766850E-003 K           6           3
 -9.367823821557563E-004 K          -6           3
  -12.1784403837475      K           6           4
 -1.523223231784385E-005 K          -6           4
 -5.124493950416716E-003 K           6           5
 -5.175112635355125E-003 K          -6           5
 -5.118038501044733E-006 K           6           6
  -4.22634509206980      K          -6           6
 ATOMNUMBER =           5
 NUMBER OF LM          49
 Alm<r^l> (K)l   m   
  0.000000000000000E+000 K           0           0
  0.000000000000000E+000 K           1           0
  0.000000000000000E+000 K           1           1
  0.000000000000000E+000 K          -1           1
   359.302700613656      K           2           0
 -0.178334251695291      K           2           1
 -0.174382732502210      K          -2           1
 -1.541668793239192E-002 K           2           2
   45.5185552202054      K          -2           2
  0.000000000000000E+000 K           3           0
  0.000000000000000E+000 K           3           1
  0.000000000000000E+000 K          -3           1
  0.000000000000000E+000 K           3           2
  0.000000000000000E+000 K          -3           2
  0.000000000000000E+000 K           3           3
  0.000000000000000E+000 K          -3           3
  -38.1377419663673      K           4           0
 -3.864847924880854E-002 K           4           1
 -3.994345201743384E-002 K          -4           1
 -2.825251952353692E-003 K           4           2
  -41.2775369063929      K          -4           2
 -0.161937816377853      K           4           3
  0.160334708114208      K          -4           3
   50.0929130679349      K           4           4
  1.848287352769690E-003 K          -4           4
  0.000000000000000E+000 K           5           0
  0.000000000000000E+000 K           5           1
  0.000000000000000E+000 K          -5           1
  0.000000000000000E+000 K           5           2
  0.000000000000000E+000 K          -5           2
  0.000000000000000E+000 K           5           3
  0.000000000000000E+000 K          -5           3
  0.000000000000000E+000 K           5           4
  0.000000000000000E+000 K          -5           4
  0.000000000000000E+000 K           5           5
  0.000000000000000E+000 K          -5           5
  -1.21709252275665      K           6           0
  6.834212748824503E-004 K           6           1
  6.147976867873095E-004 K          -6           1
  2.769825867504295E-005 K           6           2
   2.13809231149072      K          -6           2
  9.105561854449833E-004 K           6           3
 -8.895703663528694E-004 K          -6           3
  -8.62134681034163      K           6           4
 -3.679848718110590E-005 K          -6           4
 -1.909422221929532E-004 K           6           5
 -7.846974692402435E-005 K          -6           5
  4.410267224618835E-005 K           6           6
  0.224369864918705      K          -6           6
 ATOMNUMBER =           6
 NUMBER OF LM          49
 Alm<r^l> (K)l   m   
  0.000000000000000E+000 K           0           0
  0.000000000000000E+000 K           1           0
  0.000000000000000E+000 K           1           1
  0.000000000000000E+000 K          -1           1
   359.302491225822      K           2           0
 -0.186207507085494      K           2           1
 -0.166106176503428      K          -2           1
 -1.116884115795890E-002 K           2           2
   45.5180526195701      K          -2           2
