 ATOMNUMBER =           1
 NUMBER OF LM          49
 Alm<r^l> (K)l   m   
  0.000000000000000E+000 K           0           0
   118.906239971793      K           2           0
 -5.192884827649156E-002 K           2           1
  9.049488326252982E-002 K          -2           1
   1.13539375242791      K           2           2
   1.95736956213854      K          -2           2
  -10.9233190461413      K           4           0
 -1.233860253622995E-002 K           4           1
  2.137047952091419E-002 K          -4           1
 -0.543955126881732      K           4           2
 -0.942011492975691      K          -4           2
  9.191193672414454E-002 K           4           3
 -9.849171070116121E-006 K          -4           3
  0.259480752038390      K           4           4
 -0.442220869027373      K          -4           4
   5.33527259319337      K           6           0
 -4.104004640496470E-004 K           6           1
  7.196742457670167E-004 K          -6           1
  5.132355364627174E-003 K           6           2
  8.884848666057746E-003 K          -6           2
 -3.190889654360794E-003 K           6           3
 -1.036466916558035E-005 K          -6           3
 -2.501606040914744E-002 K           6           4
  4.310482990974977E-002 K          -6           4
  9.699490944911572E-003 K           6           5
  1.685540490147985E-002 K          -6           5
   141.840057387426      K           6           6
 -1.291419969080022E-002 K          -6           6
 ATOMNUMBER =           2
 NUMBER OF LM          49
 Alm<r^l> (K)l   m   
  0.000000000000000E+000 K           0           0
   119.428888400024      K           2           0
 -4.811873533667265E-002 K           2           1
  8.552763371793967E-002 K          -2           1
  0.957725973341745      K           2           2
   1.66631089464576      K          -2           2
  -10.9468823996820      K           4           0
 -1.230530110476737E-002 K           4           1
  2.131033864986171E-002 K          -4           1
 -0.536921241623708      K           4           2
 -0.929766012718231      K          -4           2
  9.646946565184698E-002 K           4           3
 -7.946782631013356E-006 K          -4           3
  0.277724681469524      K           4           4
 -0.473677140601703      K          -4           4
   5.34366706787082      K           6           0
 -4.669455225719473E-004 K           6           1
  8.178844712846132E-004 K          -6           1
  6.221151016906077E-003 K           6           2
  1.077109010114401E-002 K          -6           2
 -3.010840124307760E-003 K           6           3
 -9.408578635704312E-006 K          -6           3
 -2.131414416104032E-002 K           6           4
  3.666344352605427E-002 K          -6           4
  9.892615562377187E-003 K           6           5
  1.719273109815956E-002 K          -6           5
   141.773811379771      K           6           6
 -1.292400380399673E-002 K          -6           6
