 ATOMNUMBER =           1
 NUMBER OF LM          49
 Alm<r^l> (K)l   m   
  0.000000000000000E+000           0           0
  -78.9239677534765                2           0
  -124.598324366322                2           1
   120.605620474792                2          -1
  1.575607587487280E-002           2           2
   80.7372474200087                2          -2
  -22.6055101630860                4           0
  -6.96416161446018                4           1
   7.11510544183534                4          -1
 -6.843182358909777E-002           4           2
  -3.50744474750561                4          -2
   13.8043635087405                4           3
   16.0133165272297                4          -3
  -32.6849587259555                4           4
 -0.113141087408377                4          -4
   5.93809396165351                6           0
   1.41494270355112                6           1
  -1.41418170207224                6          -1
 -3.611546957799682E-003           6           2
   1.38893799780067                6          -2
   2.20133072579501                6           3
   2.22720869514324                6          -3
 -0.456062733330486                6           4
 -1.135551888721449E-003           6          -4
  -12.5333460396364                6           5
   12.6799488338722                6          -5
  1.455907142581084E-003           6           6
   3.41420016359385                6          -6
 ATOMNUMBER =           2
 NUMBER OF LM          49
 Alm<r^l> (K)l   m   
  0.000000000000000E+000           0           0
  -78.9219446472483                2           0
  -124.596197920939                2           1
   120.613083761237                2          -1
 -1.052321885122130E-002           2           2
   80.7364432741994                2          -2
  -22.6052826707762                4           0
  -6.96203396868613                4           1
   7.11128859406318                4          -1
 -6.633603721042002E-002           4           2
  -3.50767105837271                4          -2
   13.8060612964811                4           3
   16.0060149104459                4          -3
  -32.6797284547838                4           4
 -0.110777333090364                4          -4
   5.93809106561203                6           0
   1.41501664865670                6           1
  -1.41428247581534                6          -1
 -3.916663206141941E-003           6           2
   1.38896769940293                6          -2
   2.20128294276735                6           3
   2.22695690414670                6          -3
 -0.456123785783039                6           4
 -1.150473380993960E-003           6          -4
  -12.5331358530009                6           5
   12.6792527377842                6          -5
  9.251655907480048E-004           6           6
   3.41419402125323                6          -6
