 ATOMNUMBER =           1
 NUMBER OF LM          49
 Alm<r^l> (K)l   m   
  0.000000000000000E+000           0           0
  -179.793521267040                2           0
  -67.0504864316340                2           1
   95.8279858273347                2          -1
  -103.592710357100                2           2
   104.965537068622                2          -2
  -53.1402826718744                4           0
   1.12948321324489                4           1
  -2.46397553285133                4          -1
   172.240734828684                4           2
  -7.30098724143649                4          -2
   33.8279361564195                4           3
   21.9331537242932                4          -3
  -43.7938339658716                4           4
  -4.08717013619127                4          -4
   5.58554471154876                6           0
   1.52923178380170                6           1
  -1.58033411087231                6          -1
   2.87384248362634                6           2
  0.669668148725401                6          -2
   2.26438179637307                6           3
   2.21045539467375                6          -3
  -15.3339600241128                6           4
 -0.161483361023465                6          -4
  -10.6969459608217                6           5
   10.4518538130771                6          -5
  -9.62772408098328                6           6
   3.24330774167280                6          -6
 ATOMNUMBER =           2
 NUMBER OF LM          49
 Alm<r^l> (K)l   m   
  0.000000000000000E+000           0           0
  -59.5200605485422                2           0
  -124.402882095438                2           1
   95.0494081900151                2          -1
  -9.52465760569782                2           2
   83.4176753588115                2          -2
  -22.8227167877768                4           0
  -8.75186643997326                4           1
   6.16423920502112                4          -1
  -18.7774274927075                4           2
  -2.26313124020194                4          -2
   16.1667857195217                4           3
   12.7306827569753                4          -3
   34.5631424590005                4           4
  0.619726212393280                4          -4
   5.64384764043173                6           0
   1.45147899126546                6           1
  -1.48812733759889                6          -1
  -2.70719552489829                6           2
   1.40374135510969                6          -2
   2.13985274546564                6           3
   2.25664640291970                6          -3
  -10.6488792785395                6           4
  4.326642368730782E-002           6          -4
  -10.5179217316153                6           5
   10.8031773980014                6          -5
  0.906941510640075                6           6
   3.16109844219424                6          -6
