     0.0000000E+00    -0.5146749E+05     0.1600000E+02     0.1000000E+01
     0.2000000E+01    -0.5146813E+05     0.1600000E+02     0.1000000E+01
     0.1000000E+02    -0.5148152E+05     0.1600000E+02     0.1000000E+01
     0.2000000E+02    -0.5151078E+05     0.1600000E+02     0.1000000E+01
     0.3000000E+02    -0.5154258E+05     0.1600000E+02     0.1000000E+01
     0.4000000E+02    -0.5157231E+05     0.1600000E+02     0.1000000E+01
