  1.000000000000000E-005  4.620830156416084E-026
  1.016384151780102E-005  5.086822605403848E-026
  1.033036743989757E-005  5.599808055827525E-026
  1.049962174797708E-005  6.164525457449720E-026
  1.067164914432959E-005  6.786191646442638E-026
  1.084649506365428E-005  7.470549534968824E-026
  1.102420568505932E-005  8.223921163398993E-026
  1.120482794425840E-005  9.053266096634234E-026
  1.138840954596705E-005  9.966245713972177E-026
  1.157499897650214E-005  1.097129397868050E-025
  1.176464551658767E-005  1.207769534580775E-025
  1.195739925437054E-005  1.329567052506958E-025
  1.215331109864943E-005  1.463647089183549E-025
  1.235243279232050E-005  1.611248241849400E-025
  1.255481692604338E-005  1.773734008572475E-025
  1.276051695213107E-005  1.952605383064846E-025
  1.296958719866735E-005  2.149514719508652E-025
  1.318208288385558E-005  2.366280995453714E-025
  1.339806013060255E-005  2.604906613758382E-025
  1.361757598134128E-005  2.867595898759503E-025
  1.384068841309664E-005  3.156775457504538E-025
  1.406745635279791E-005  3.475116594103895E-025
  1.429793969284212E-005  3.825559984223035E-025
  1.453219930691238E-005  4.211342837607374E-025
  1.477029706605553E-005  4.636028799510896E-025
  1.501229585502298E-005  5.103540867194025E-025
  1.525825958887947E-005  5.618197625501246E-025
  1.550825322988386E-005  6.184753136181263E-025
  1.576234280464654E-005  6.808440849355197E-025
  1.602059542156786E-005  7.495021942683082E-025
  1.628307928856243E-005  8.250838534668614E-025
  1.654986373107367E-005  9.082872263554262E-025
  1.682101921038359E-005  9.998808772809298E-025
  1.709661734222253E-005  1.100710869875911E-024
  1.737673091568382E-005  1.211708581594965E-024
  1.766143391244837E-005  1.333899306193950E-024
  1.795080152632417E-005  1.468411723597501E-024
  1.824491018310595E-005  1.616488324610276E-024
  1.854383756076028E-005  1.779496886744696E-024
  1.884766260994133E-005  1.958943107144325E-024
  1.915646557484276E-005  2.156484509266846E-024
  1.947032801439129E-005  2.373945751752713E-024
  1.978933282378744E-005  2.613335480853344E-024
  2.011356425639932E-005  2.876864882045947E-024
  2.044310794601500E-005  3.166968102152100E-024
  2.077805092945952E-005  3.486324730549078E-024
  2.111848166958247E-005  3.837884547075909E-024
  2.146449007862221E-005  4.224894765165960E-024
  2.181616754195285E-005  4.650930021777451E-024
  2.217360694222034E-005  5.119925391055790E-024
  2.253690268387400E-005  5.636212726580494E-024
  2.290615071809997E-005  6.204560667783231E-024
  2.328144856816322E-005  6.830218679955052E-024
  2.366289535516464E-005  7.518965534503316E-024
  2.405059182422032E-005  8.277162677115049E-024
  2.444464037106963E-005  9.111812976612804E-024
  2.484514506911924E-005  1.003062539696735E-023
  2.525221169693034E-005  1.104208618961767E-023
  2.566594776615611E-005  1.215553726344747E-023
  2.608646254993698E-005  1.338126245603424E-023
  2.651386711176109E-005  1.473058250273353E-023
  2.694827433479764E-005  1.621595958046092E-023
  2.738979895171078E-005  1.785111239142805E-023
  2.783855757496209E-005  1.965114284939315E-023
  2.829466872760938E-005  2.163267553809842E-023
  2.875825287461023E-005  2.381401122947548E-023
  2.922943245463840E-005  2.621529587899337E-023
  2.970833191242142E-005  2.885870665839986E-023
  3.019507773160818E-005  3.176865674338380E-023
  3.068979846817483E-005  3.497202074681628E-023
  3.119262478437814E-005  3.849838287880811E-023
  3.170368948326516E-005  4.238031012461023E-023
  3.222312754374820E-005  4.665365296231738E-023
  3.275107615625455E-005  5.135787639654481E-023
