  1.000000000000000E-005  2.423518560000000E-026
  1.016384151780102E-005  2.668242250000000E-026
  1.033036743989757E-005  2.937677560000000E-026
  1.049962174797708E-005  3.234319790000000E-026
  1.067164914432959E-005  3.560916190000000E-026
  1.084649506365428E-005  3.920491420000000E-026
  1.102420568505932E-005  4.316375560000000E-026
  1.120482794425840E-005  4.752234920000000E-026
  1.138840954596705E-005  5.232106040000000E-026
  1.157499897650214E-005  5.760433040000000E-026
  1.176464551658767E-005  6.342108770000000E-026
  1.195739925437054E-005  6.982520140000000E-026
  1.215331109864943E-005  7.687597989999999E-026
  1.235243279232050E-005  8.463872040000000E-026
  1.255481692604338E-005  9.318531300000000E-026
  1.276051695213107E-005  1.025949070000000E-025
  1.296958719866735E-005  1.129546440000000E-025
  1.318208288385558E-005  1.243604630000000E-025
  1.339806013060255E-005  1.369179930000000E-025
  1.361757598134128E-005  1.507435260000000E-025
  1.384068841309664E-005  1.659650980000000E-025
  1.406745635279791E-005  1.827236720000000E-025
  1.429793969284212E-005  2.011744440000000E-025
  1.453219930691238E-005  2.214882810000000E-025
  1.477029706605553E-005  2.438533050000000E-025
  1.501229585502298E-005  2.684766270000000E-025
  1.525825958887947E-005  2.955862770000000E-025
  1.550825322988386E-005  3.254333050000000E-025
  1.576234280464654E-005  3.582941120000000E-025
  1.602059542156786E-005  3.944730040000000E-025
  1.628307928856243E-005  4.343050170000000E-025
  1.654986373107367E-005  4.781590130000000E-025
  1.682101921038359E-005  5.264410990000000E-025
  1.709661734222253E-005  5.795983860000000E-025
  1.737673091568382E-005  6.381231280000000E-025
  1.766143391244837E-005  7.025572850000000E-025
  1.795080152632417E-005  7.734975340000000E-025
  1.824491018310595E-005  8.516008000000001E-025
  1.854383756076028E-005  9.375903360000001E-025
  1.884766260994133E-005  1.032262420000000E-024
  1.915646557484276E-005  1.136493730000000E-024
  1.947032801439129E-005  1.251249460000000E-024
  1.978933282378744E-005  1.377592250000000E-024
  2.011356425639932E-005  1.516692040000000E-024
  2.044310794601500E-005  1.669836890000000E-024
  2.077805092945952E-005  1.838444920000000E-024
  2.111848166958247E-005  2.024077410000000E-024
  2.146449007862221E-005  2.228453300000000E-024
  2.181616754195285E-005  2.453465070000000E-024
  2.217360694222034E-005  2.701196290000000E-024
  2.253690268387400E-005  2.973940860000000E-024
  2.290615071809997E-005  3.274224330000000E-024
  2.328144856816322E-005  3.604827210000000E-024
  2.366289535516464E-005  3.968810740000000E-024
  2.405059182422032E-005  4.369545240000000E-024
  2.444464037106963E-005  4.810741330000000E-024
  2.484514506911924E-005  5.296484230000000E-024
  2.525221169693034E-005  5.831271620000000E-024
  2.566594776615611E-005  6.420055290000000E-024
  2.608646254993698E-005  7.068286959999999E-024
  2.651386711176109E-005  7.781968780000000E-024
  2.694827433479764E-005  8.567708849999999E-024
  2.738979895171078E-005  9.432782450000000E-024
  2.783855757496209E-005  1.038519940000000E-023
  2.829466872760938E-005  1.143377810000000E-023
  2.875825287461023E-005  1.258822730000000E-023
  2.922943245463840E-005  1.385923610000000E-023
  2.970833191242142E-005  1.525857240000000E-023
  3.019507773160818E-005  1.679919250000000E-023
  3.068979846817483E-005  1.849536050000000E-023
  3.119262478437814E-005  2.036278080000000E-023
  3.170368948326516E-005  2.241874300000000E-023
  3.222312754374820E-005  2.468228240000000E-023
  3.275107615625455E-005  2.717435600000000E-023
  3.328767475896030E-005  2.991803640000000E-023
  3.383306507461777E-005  3.293872560000000E-023
  3.438739114798638E-005  3.626439000000000E-023
  3.495079938387672E-005  3.992581940000000E-023
  3.552343858581804E-005  4.395691180000000E-023
  3.610545999535921E-005  4.839498750000000E-023
  3.669701733201358E-005  5.328113410000000E-023
  3.729826683385832E-005  5.866058740000000E-023
  3.790936729879900E-005  6.458314960000000E-023
  3.853048012651015E-005  7.110365050000000E-023
  3.916176936106309E-005  7.828245499999999E-023
  3.980340173425210E-005  8.618602200000000E-023
  4.045554670963045E-005  9.488751910000000E-023
  4.111837652726804E-005  1.044675000000000E-022
  4.179206624924217E-005  1.150146510000000E-022
  4.247679380587384E-005  1.266266100000000E-022
  4.317274004272137E-005  1.394108710000000E-022
  4.388008876834419E-005  1.534857810000000E-022
  4.459902680284910E-005  1.689816310000000E-022
  4.532974402723181E-005  1.860418670000000E-022
  4.607243343352714E-005  2.048244120000000E-022
  4.682729117578069E-005  2.255031320000000E-022
  4.759451662185570E-005  2.482694450000000E-022
  4.837431240608877E-005  2.733340890000000E-022
  4.916688448280820E-005  3.009290750000000E-022
  4.997244218072926E-005  3.313098330000000E-022
  5.079119825824070E-005  3.647575780000000E-022
  5.162336895959696E-005  4.015819080000000E-022
  5.246917407203119E-005  4.421236730000000E-022
  5.332883698380394E-005  4.867581280000000E-022
  5.420258474320289E-005  5.358984050000000E-022
  5.509064811850938E-005  5.899993370000000E-022
