  1.000000000000000E-005  3.410592040000000E-027
  1.016210167709936E-005  3.752280440000000E-027
  1.032683104957056E-005  4.128200410000000E-027
  1.049423071279627E-005  4.541781370000000E-027
  1.066434395263745E-005  4.996796270000000E-027
  1.083721475662614E-005  5.497396080000000E-027
  1.101288782533964E-005  6.048147580000000E-027
  1.119140858395911E-005  6.654075089999999E-027
  1.137282319401550E-005  7.320706230000000E-027
  1.155717856532594E-005  8.054122430000000E-027
  1.174452236812354E-005  8.861014310000000E-027
  1.193490304538391E-005  9.748742800000000E-027
  1.212836982535141E-005  1.072540620000000E-026
  1.232497273426848E-005  1.179991420000000E-026
  1.252476260931136E-005  1.298206890000000E-026
  1.272779111173543E-005  1.428265460000000E-026
  1.293411074023368E-005  1.571353570000000E-026
  1.314377484451175E-005  1.728776530000000E-026
  1.335683763908292E-005  1.901970420000000E-026
  1.357335421728684E-005  2.092515190000000E-026
  1.379338056553542E-005  2.302149040000000E-026
  1.401697357778972E-005  2.532784330000000E-026
  1.424419107027142E-005  2.786524990000000E-026
  1.447509179641289E-005  3.065685710000000E-026
  1.470973546204946E-005  3.372813060000000E-026
  1.494818274085807E-005  3.710708740000000E-026
  1.519049529004614E-005  4.082455090000000E-026
  1.543673576629478E-005  4.491443270000000E-026
  1.568696784196038E-005  4.941404110000000E-026
  1.594125622153893E-005  5.436442230000000E-026
  1.619966665839712E-005  5.981073419999999E-026
  1.646226597177480E-005  6.580265830000000E-026
  1.672912206406284E-005  7.239485339999999E-026
  1.700030393836128E-005  7.964745350000000E-026
  1.727588171632199E-005  8.762661680000000E-026
  1.755592665628059E-005  9.640512900000000E-026
  1.784051117168222E-005  1.060630670000000E-025
  1.812970884980617E-005  1.166885290000000E-025
  1.842359447079384E-005  1.283784400000000E-025
  1.872224402698525E-005  1.412394340000000E-025
  1.902573474256902E-005  1.553888240000000E-025
  1.933414509355081E-005  1.709556800000000E-025
  1.964755482804550E-005  1.880819980000000E-025
  1.996604498689828E-005  2.069239990000000E-025
  2.028969792464002E-005  2.276535540000000E-025
  2.061859733078237E-005  2.504597500000000E-025
  2.095282825145798E-005  2.755506170000000E-025
  2.129247711141159E-005  3.031550220000000E-025
  2.163763173634754E-005  3.335247590000000E-025
  2.198838137563956E-005  3.669368480000000E-025
  2.234481672540870E-005  4.036960530000000E-025
  2.270702995197535E-005  4.441376710000000E-025
  2.307511471569141E-005  4.886305870000000E-025
  2.344916619515877E-005  5.375806340000000E-025
  2.382928111184045E-005  5.914343000000000E-025
  2.421555775507058E-005  6.506828000000000E-025
  2.460809600746991E-005  7.158665520000000E-025
  2.500699737077319E-005  7.875801080000000E-025
  2.541236499207535E-005  8.664775780000000E-025
  2.582430369050298E-005  9.532785920000001E-025
  2.624291998431835E-005  1.048774870000000E-024
  2.666832211846258E-005  1.153837420000000E-024
  2.710062009254544E-005  1.269424530000000E-024
  2.753992568928886E-005  1.396590460000000E-024
  2.798635250343139E-005  1.536495060000000E-024
  2.844001597110139E-005  1.690414380000000E-024
  2.890103339966619E-005  1.859752280000000E-024
  2.936952399806523E-005  2.046053260000000E-024
  2.984560890763485E-005  2.251016480000000E-024
  3.032941123343277E-005  2.476511360000000E-024
  3.082105607607031E-005  2.724594530000000E-024
  3.132067056406075E-005  2.997528630000000E-024
  3.182838388669181E-005  3.297802950000000E-024
  3.234432732743130E-005  3.628156120000000E-024
  3.286863429787402E-005  3.991601070000000E-024
  3.340144037223910E-005  4.391452530000000E-024
  3.394288332242652E-005  4.831357230000000E-024
  3.449310315364183E-005  5.315327200000000E-024
  3.505224214059847E-005  5.847776300000000E-024
  3.562044486430685E-005  6.433560490000000E-024
  3.619785824945977E-005  7.078022140000000E-024
  3.678463160242399E-005  7.787038690000000E-024
  3.738091664984749E-005  8.567076289999999E-024
  3.798686757789264E-005  9.425248750000000E-024
  3.860264107210540E-005  1.036938240000000E-023
  3.922839635793069E-005  1.140808740000000E-023
  3.986429524188457E-005  1.255083630000000E-023
  4.051050215339391E-005  1.380805070000000E-023
  4.116718418731414E-005  1.519119540000000E-023
  4.183451114713631E-005  1.671288420000000E-023
  4.251265558889456E-005  1.838699370000000E-023
  4.320179286578527E-005  2.022879050000000E-023
  4.390210117350956E-005  2.225507060000000E-023
  4.461376159635070E-005  2.448431160000000E-023
  4.533695815399864E-005  2.693684220000000E-023
  4.607187784913329E-005  2.963502700000000E-023
  4.681871071577941E-005  3.260347030000000E-023
  4.757764986844516E-005  3.586924100000000E-023
  4.834889155205726E-005  3.946211860000000E-023
  4.913263519270560E-005  4.341486540000000E-023
  4.992908344921045E-005  4.776352480000000E-023
  5.073844226552553E-005  5.254775000000000E-023
  5.156092092399057E-005  5.781116550000000E-023
  5.239673209944718E-005  6.360176460000000E-023
  5.324609191423180E-005  6.997234740000000E-023
  5.410921999406015E-005  7.698100180000000E-023
  5.498633952481767E-005  8.469163290000000E-023
  5.587767731027042E-005  9.317454600000000E-023
  5.678346383071158E-005  1.025070870000000E-022
  5.770393330255847E-005  1.127743470000000E-022
  5.863932373891590E-005  1.240699410000000E-022
  5.958987701112094E-005  1.364968570000000E-022
  6.055583891128565E-005  1.501683950000000E-022
  6.153745921585343E-005  1.652092060000000E-022
  6.253499175018573E-005  1.817564190000000E-022
  6.354869445419570E-005  1.999608980000000E-022
  6.457882944904567E-005  2.199886150000000E-022
  6.562566310492603E-005  2.420221600000000E-022
  6.668946610993262E-005  2.662624100000000E-022
  6.777051354006069E-005  2.929303560000000E-022
  6.886908493033354E-005  3.222691200000000E-022
  6.998546434708406E-005  3.545461670000000E-022
  7.111994046140802E-005  3.900557470000000E-022
  7.227280662380806E-005  4.291215740000000E-022
  7.344436094004774E-005  4.720997770000000E-022
  7.463490634823498E-005  5.193821450000000E-022
  7.584475069715520E-005  5.713997000000000E-022
  7.707420682587437E-005  6.286266190000000E-022
  7.832359264463205E-005  6.915845630000000E-022
  7.959323121704620E-005  7.608474230000000E-022
  8.088345084365023E-005  8.370465550000000E-022
  8.219458514678410E-005  9.208765310000000E-022
  8.352697315686210E-005  1.013101470000000E-021
  8.488095940003811E-005  1.114561990000000E-021
  8.625689398729298E-005  1.226182890000000E-021
  8.765513270496511E-005  1.348981560000000E-021
  8.907603710674930E-005  1.484077250000000E-021
  9.051997460718614E-005  1.632701260000000E-021
  9.198731857666776E-005  1.796208180000000E-021
  9.347844843798281E-005  1.976088240000000E-021
  9.499374976442706E-005  2.173980830000000E-021
  9.653361437950412E-005  2.391689510000000E-021
  9.809844045824211E-005  2.631198370000000E-021
  9.968863263015337E-005  2.894690160000000E-021
  1.013046020838623E-004  3.184566140000000E-021
  1.029467666734300E-004  3.503467990000000E-021
  1.046155510264019E-004  3.854301830000000E-021
  1.063113866536073E-004  4.240264710000000E-021
  1.080347120607380E-004  4.664873750000000E-021
  1.097859728617372E-004  5.131998140000000E-021
  1.115656218940244E-004  5.645894420000000E-021
  1.133741193355898E-004  6.211245210000000E-021
  1.152119328239860E-004  6.833201900000001E-021
  1.170795375772486E-004  7.517431530000000E-021
  1.189774165167776E-004  8.270168420000000E-021
  1.209060603922094E-004  9.098270930000000E-021
  1.228659679083147E-004  1.000928390000000E-020
  1.248576458539521E-004  1.101150760000000E-020
  1.268816092331124E-004  1.211407270000000E-020
  1.289383813980877E-004  1.332702410000000E-020
  1.310284941847983E-004  1.466141220000000E-020
  1.331524880503142E-004  1.612939300000000E-020
  1.353109122126050E-004  1.774433970000000E-020
  1.375043247925557E-004  1.952096370000000E-020
  1.397332929582845E-004  2.147544880000000E-020
  1.419983930717999E-004  2.362559860000000E-020
  1.443002108380351E-004  2.599099850000000E-020
  1.466393414562988E-004  2.859319410000000E-020
  1.490163897741799E-004  3.145588720000000E-020
  1.514319704439485E-004  3.460515160000000E-020
  1.538867080814909E-004  3.806967040000000E-020
  1.563812374278218E-004  4.188099730000000E-020
  1.589162035132141E-004  4.607384340000000E-020
  1.614922618239895E-004  5.068639350000000E-020
  1.641100784720132E-004  5.576065350000000E-020
  1.667703303669352E-004  6.134283250000000E-020
  1.694737053912247E-004  6.748376380000000E-020
  1.722209025780406E-004  7.423936669999999E-020
  1.750126322919872E-004  8.167115640000000E-020
  1.778496164127976E-004  8.984680260000001E-020
  1.807325885219968E-004  9.884074630000000E-020
  1.836622940925891E-004  1.087348760000000E-019
  1.866394906818215E-004  1.196192750000000E-019
  1.896649481270708E-004  1.315930360000000E-019
  1.927394487449069E-004  1.447651700000000E-019
  1.958637875333824E-004  1.592555900000000E-019
  1.990387723776017E-004  1.751962080000000E-019
  2.022652242586224E-004  1.927321330000000E-019
  2.055439774657424E-004  2.120229870000000E-019
  2.088758798122293E-004  2.332443650000000E-019
  2.122617928545459E-004  2.565894240000000E-019
  2.157025921151297E-004  2.822706430000000E-019
  2.191991673087838E-004  3.105217560000000E-019
  2.227524225727374E-004  3.415998770000000E-019
  2.263632767004360E-004  3.757878350000000E-019
  2.300326633791206E-004  4.133967510000000E-019
  2.337615314312594E-004  4.547688620000000E-019
  2.375508450598914E-004  5.002806350000000E-019
  2.414015840979493E-004  5.503461880000000E-019
  2.453147442616211E-004  6.054210560000000E-019
  2.492913374078220E-004  6.660063310000000E-019
  2.533323917958369E-004  7.326532170000000E-019
  2.574389523532066E-004  8.059680370000000E-019
  2.616120809459222E-004  8.866177489999999E-019
  2.658528566530008E-004  9.753360019999999E-019
  2.701623760455115E-004  1.072929810000000E-018
