 ATOMNUMBER =           1
 NUMBER OF LM          49
 Alm<r^l> (K)l   m   
   1.98396300450493      K          -4           4
  4.876291832149587E-003 K           5           0
 -5.077991148539246E-003 K           5           1
  4.540496901812543E-003 K          -5           1
 -5.662172187600561E-003 K           5           2
  9.798196519563019E-004 K          -5           2
  5.462547733988782E-003 K           5           3
  7.156479181251553E-005 K          -5           3
  8.825892336374292E-004 K           5           4
  2.863557145209469E-004 K          -5           4
  1.199316403690878E-002 K           5           5
 -1.226827681526647E-002 K          -5           5
   3.16847881719147      K           6           0
 -5.472992554881450E-004 K           6           1
 -2.374790904730484E-003 K          -6           1
  -7.03999071425660      K           6           2
 -4.514637778860991E-002 K          -6           2
  6.656887611936652E-004 K           6           3
 -3.644137610787080E-003 K          -6           3
   35.0694396740851      K           6           4
  0.111042668945853      K          -6           4
 -1.196647425217088E-002 K           6           5
  1.300144813914446E-002 K          -6           5
  -129.573057159642      K           6           6
 -2.492183020440981E-002 K          -6           6
