# T=2 K
0, 0.031796502384739966
2.231075697211157, 2.033202642530039
4.993359893758301, 4.415744546984296
7.277556440903055, 6.544294470237755
10.0929614873838, 10.834584291345482
8.92430278884462, 8.323589584428582
10.411686586985393, 12.93290009015343
10.783532536520585, 15.190156174454277
12.48339973439575, 16.905816057444838
15.033200531208497, 17.92127726507853
19.9734395750332, 18.839448776172468
25.0199203187251, 19.439570810557452
29.907038512616197, 19.69005799800269
35.059760956175296, 20.003927058063454
40, 20.095389507154213
43.77158034528552, 20.092391430568135


# T=300 K
0, 0
1.0070020319622168, 2.2661870503597115
1.9924378054808072, 4.3525179856115095
2.9991707397440823, 6.3669064748201425
4.00590367400736, 8.381294964028775
4.991147234883848, 10.28776978417266
5.997649513976605, 12.086330935251798
7.0038442528420015, 13.597122302158272
8.031220824866825, 14.928057553956833
8.994167719259707, 15.971223021582734
9.999670492613543, 16.834532374100718
11.00494261079686, 17.48201438848921
12.009945631281234, 17.87769784172662
12.993382393321983, 18.093525179856115
13.99811631610742, 18.237410071942445
